cat_name,product_brand,product_name,product_url,product_rating,product_price,product_volume,product_img
Skin care,Physicians Formula,Natural Defense Total Coverage Concealer SPF 30,https://www.beautypedia.com/products/natural-defense-total-coverage-concealer-spf-30/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$11.49,0.26 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/05/Physicians-Formula-Natural-Defense-Total-Coverage-Concealer-SPF-30.jpg?w=68
Skin care,Fenty Beauty,Full Frontal Mascara,https://www.beautypedia.com/products/full-frontal-mascara/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$24.00,0.42 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/A204B969-20A4-42C3-ADD1-E075E18B40BC_FentyLogo.jpg?w=300
Skin care,Rimmel,Wonder’Full Brow 24HR Brow Mascara,https://www.beautypedia.com/products/wonderfull-brow-24hr-brow-mascara/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$7.99,0.15 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/04/Rimmel-Wonder’Full-Brow-24HR-Brow-Mascara.jpg?w=183
Skin care,Rimmel,Jelly Blush,https://www.beautypedia.com/products/jelly-blush/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$9.99,0.19 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/04/Rimmel-Jelly-Blush.jpg?w=300
Skin care,Maybelline New York,Cheek Heat Gel-Cream Blush,https://www.beautypedia.com/products/cheek-heat-gel-cream-blush/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$7.99,0.27 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/04/Maybelline-Cheek-Heat-Gel-Cream-Blush.jpg?w=300
Skin care,NYX Cosmetics,California Beamin’ Face & Body Liquid Highlighter,https://www.beautypedia.com/products/california-beamin-face-body-liquid-highlighter/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$10.00,0.74 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/E93F9B0D-676C-4933-94C8-64A696AC2B25_NYX.jpg?w=160
Skin care,Maybelline New York,The Falsies Lash Lift Mascara,https://www.beautypedia.com/products/the-falsies-lash-lift-mascara/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$10.49,0.32 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/03/Maybelline-The-Falsies-Lash-Lift-Mascara.jpg?w=300
Skin care,Wet 'n Wild,Megalast Stained Glass Lip Gloss,https://www.beautypedia.com/products/megalast-stained-glass-lip-gloss/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$5.99,0.08 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/03/Wet-n-Wild-Megalast-Stained-Glass-Lip-Gloss.jpg?w=300
Skin care,Supergoop!,Glow Screen SPF 40,https://www.beautypedia.com/products/glow-screen-spf-40/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$36.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/8805935F-0D6B-4BEF-A048-D50CA93CD791_supergoop-logo.png?w=239
Skin care,CoverGirl,Exhibitionist 24-Hour Kohl Eyeliner,https://www.beautypedia.com/products/exhibitionist-24-hour-kohl-eyeliner/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$10.99,0.04 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/03/CoverGirl-Exhibitionist-24-Hour-Kohl-Eyeliner.jpg?w=300
Skin care,Benefit,The POREfessional: Hydrate Primer,https://www.beautypedia.com/products/the-porefessional-hydrate-primer/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$32.00,0.75 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/22A64E7F-F70C-4734-977B-4220505C4BBD_benefit.jpg?w=240
Skin care,CoverGirl,Easy Breezy Brow Draw & Fill,https://www.beautypedia.com/products/easy-breezy-brow-draw-fill/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$10.99,0.005 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/01/CoverGirl-Easy-Breezy-Brow-Draw-Fill-Brow-Tool.jpg?w=300
Skin care,Smashbox,Studio Skin Full Coverage 24 Hour Foundation,https://www.beautypedia.com/products/studio-skin-full-coverage-24-hour-foundation/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$36.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/01/Smashbox-Studio-Skin-Full-Coverage-24-Hour-Foundation.jpg?w=172
Skin care,CoverGirl,Clean Fresh Skin Milk,https://www.beautypedia.com/products/clean-fresh-skin-milk/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$11.99,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/01/CoverGirl-Clean-Fresh-Skin-Milk.jpg?w=300
Skin care,CoverGirl,Clean Fresh Cream Blush,https://www.beautypedia.com/products/clean-fresh-cream-blush/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$10.99,0.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/01/CoverGirl-Clean-Fresh-Cream-Blush.jpg?w=300
Skin care,CoverGirl,Clean Fresh Cooling Glow Stick,https://www.beautypedia.com/products/clean-fresh-cooling-glow-stick/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$10.99,0.24 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2020/01/CoverGirl-Clean-Fresh-Cooling-Glow-Stick.jpg?w=300
Skin care,Revlon,Super Lustrous The Luscious Mattes Lipstick,https://www.beautypedia.com/products/super-lustrous-matte-lipstick/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$8.49, fl. oz.,https://www.beautypedia.com/wp-content/uploads/2012/05/Revlon-Super-Lustrous-The-Luscious-Mattes-Lipstick.jpg?w=300
Skin care,Shiseido,Minimalist WhippedPowder Blush,https://www.beautypedia.com/products/minimalist-whippedpowder-blush/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$26.00,0.17 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/11/Shiseido-Minimalist-WhippedPowder-Blush.jpg?w=300
Skin care,Benefit,Boi-ing Cakeless Concealer,https://www.beautypedia.com/products/boi-ing-cakeless-concealer/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$22.00,0.17 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/22A64E7F-F70C-4734-977B-4220505C4BBD_benefit.jpg?w=240
Skin care,Benefit,Hello Happy Flawless Brightening Foundation SPF 15,https://www.beautypedia.com/products/hello-happy-flawless-brightening-foundation-spf-15/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,2,$30.00,0.33 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/22A64E7F-F70C-4734-977B-4220505C4BBD_benefit.jpg?w=240
Skin care,M.A.C.,Fix+ SPF 30 Sun Spray,https://www.beautypedia.com/products/fix-spf-30-sun-spray/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,1,$28.00,3.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/014EE830-7637-4D5D-9219-2EACD05DF719_mac-cosmetics-logo.jpg?w=200
Skin care,Flower Beauty,Mix N’Matte Lip Duo,https://www.beautypedia.com/products/mix-nmatte-lip-duo/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$10.00,0.31 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/08/Flower-Beauty-Mix-N’Matte-Lip-Duo.jpg?w=300
Skin care,Bare Minerals (Bare Escentuals),BOUNCE & BLUR Blush,https://www.beautypedia.com/products/bounce-blur-blush/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$29.00,0.19 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/08/Bare-Minerals-BOUNCE-BLUR-Blush.jpg?w=300
Skin care,Milk Makeup,Glow Oil Lip + Cheek,https://www.beautypedia.com/products/glow-oil-lip-cheek/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$14.00,0.18 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/8C1AF0C2-1BB6-4C99-9721-DC9DCA7ECCF7_MilkMakeupLogo.png?w=168
Skin care,Maybelline New York,Color Tattoo 24HR Cream Eyeshadow,https://www.beautypedia.com/products/color-tattoo-by-eyestudio-24hr-eyeshadow/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$6.99,0.14 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2012/04/Maybelline-Color-Tattoo-24HR-Cream-Eyeshadow.jpg?w=300
Skin care,e.l.f. Cosmetics,Jelly Pop Juicy Gloss,https://www.beautypedia.com/products/jelly-pop-juicy-gloss/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$5.00,0.37 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/41FA0AE8-7996-4F6D-994E-915039634524_NEWELFLOGO.jpg?w=100
Skin care,e.l.f. Cosmetics,Jelly Pop Dew Primer,https://www.beautypedia.com/products/jelly-pop-dew-primer/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$10.00,1.01 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/08/e.l.f.-Cosmetics-Jelly-Pop-Dew-Primer.jpeg?w=223
Skin care,Perricone MD Cosmeceuticals,No Makeup Highlighter,https://www.beautypedia.com/products/no-makeup-highlighter/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$35.00,0.3 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/437A101F-0106-4A72-9FC9-07CCFD48769C_Perricone-MD.gif?w=147
Skin care,Revlon,ColorStay Brow Shape & Glow,https://www.beautypedia.com/products/colorstay-brow-shape-glow/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$9.99,0.02 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/Revlon-ColorStay-Brow-Shape-Glow.jpg?w=300
Skin care,CoverGirl,Trublend Undercover Concealer,https://www.beautypedia.com/products/trublend-undercover-concealer/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$10.99,0.33 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/CoverGirl-Trublend-Undercover-Concealer.jpg?w=300
Skin care,NYX Cosmetics,Bare With Me Cannabis Sativa Seed Oil Brow Setter,https://www.beautypedia.com/products/bare-with-me-cannabis-sativa-seed-oil-brow-setter/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$7.00,.21 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/E93F9B0D-676C-4933-94C8-64A696AC2B25_NYX.jpg?w=160
Skin care,Wet 'n Wild,Snowmelt Lip Powder,https://www.beautypedia.com/products/snowmelt-lip-powder/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$6.99,0.07 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/51B12955-DC08-43AE-841B-0F66D1672553_wetnwild_lpgo.gif?w=235
Skin care,NYX Cosmetics,Born to Glow! Naturally Radiant Foundation,https://www.beautypedia.com/products/born-to-glow-naturally-radiant-foundation/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$10.00,1.01 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/E93F9B0D-676C-4933-94C8-64A696AC2B25_NYX.jpg?w=160
Skin care,Maybelline New York,Superstay Full Coverage Concealer,https://www.beautypedia.com/products/superstay-full-coverage-concealer/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$9.99,0.23 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/Maybelline-Superstay-Full-Coverage-Concealer.jpg?w=300
Skin care,L'Oreal Paris,Telescopic Original Waterproof Lengthening Mascara,https://www.beautypedia.com/products/telescopic-original-waterproof-lengthening-mascara/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$9.99,0.24 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/61FF7416-CB98-44AB-88F5-427E0B648308_logo_loreal.jpg?w=247
Skin care,L'Oreal Paris,Infallible Pro Matte Liquid Lipstick Les Macarons,https://www.beautypedia.com/products/infallible-pro-matte-liquid-lipstick-les-macarons/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$9.99,0.21 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/LOreal-Infallible-Pro-Matte-Liquid-Lipstick-Les-Macarons.jpg?w=300
Skin care,ColourPop,Blush Stix,https://www.beautypedia.com/products/blush-stix/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$8.00,0.28 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/9870E248-430D-4B7B-900B-E550425FC121_CPlogo.png?w=300
Skin care,Maybelline New York,Tattoo Studio Liquid Ink Liner,https://www.beautypedia.com/products/tattoo-studio-liquid-ink-liner/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$7.99,0.08 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/Maybelline-Tattoo-Studio-Liquid-Ink-Liner.jpeg?w=300
Skin care,Revlon,PhotoReady Candid Anti-Pollution Setting Powder,https://www.beautypedia.com/products/photoready-candid-anti-pollution-setting-powder/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$9.99,0.5 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/Revlon-PHOTOREADY-Candid-Anti-Pollution-Setting-Powder.jpg?w=300
Skin care,NYX Cosmetics,Fill & Fluff Eyebrow Pomade Pencil,https://www.beautypedia.com/products/fill-fluff-eyebrow-pomade-pencil/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$11.00,.007 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/NYX-Fill-Fluff-Eyebrow-Pomade-Pencil.jpg?w=300
Skin care,CoverGirl,Outlast Active 24-Hour Foundation + Octinoxate Sunscreen Broad Spectrum SPF 20,https://www.beautypedia.com/products/outlast-active-24-hour-foundation-octinoxate-sunscreen-broad-spectrum-spf-20/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$11.99,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/CoverGirl-Outlast-Active-24-Hour-Foundation-Octinoxate-Sunscreen-Broad-Spectrum-SPF-20.jpeg?w=300
Skin care,Anastasia of Beverly Hills,Dipbrow Gel,https://www.beautypedia.com/products/dipbrow-gel/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$18.00,0.155 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/7E9A7F43-C11F-4282-9309-133E4951828C_anastasia_logo.gif?w=300
Skin care,Neutrogena,Hydro Boost Hydrating Foundation Stick,https://www.beautypedia.com/products/hydro-boost-hydrating-foundation-stick/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,2,$16.99,0.29 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/Neutrogena-Hydro-Boost-Hydrating-Foundation-Stick.jpeg?w=214
Skin care,Revlon,Super Lustrous The Gloss,https://www.beautypedia.com/products/super-lustrous-lipgloss/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$8.99,0.13 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2012/04/Revlon-Super-Lustrous-The-Gloss.jpg?w=300
Skin care,Neutrogena,Precision Liquid Eyeliner,https://www.beautypedia.com/products/neutrogena-precision-liquid-eyeliner/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$9.99,0.0013 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/Neutrogena-Precision-Liquid-Eyeliner.jpeg?w=214
Skin care,Revlon,Ultra HD Vinyl Lip Polish,https://www.beautypedia.com/products/ultra-hd-vinyl-lip-polish/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$9.99,0.2 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/Revlon-Ultra-HD-Vinyl-Lip-Polish.jpg?w=300
Skin care,NYX Cosmetics,Bare With Me Hydrating Jelly Primer,https://www.beautypedia.com/products/bare-with-me-hydrating-jelly-primer/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$17.00,1.41 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/NYX-Bare-With-Me-Hydrating-Jelly-Primer.jpg?w=300
Skin care,CoverGirl,Exhibitionist Mascara Waterproof,https://www.beautypedia.com/products/exhibitionist-mascara-waterproof/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,2,$7.99,0.3 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/CoverGirl-Exhibitionist-Mascara-Waterproof.jpg?w=300
Skin care,CoverGirl,Exhibitionist Mascara,https://www.beautypedia.com/products/exhibitionist-mascara/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$7.99,.03 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/CoverGirl-Exhibitionist-Mascara.jpg?w=300
Skin care,NYX Cosmetics,On the Rise Volume Liftscara,https://www.beautypedia.com/products/on-the-rise-volume-liftscara/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$11.00,0.33 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/07/NYX-On-the-Rise-Volume-Liftscara.jpeg?w=300
Skin care,L'Oreal Paris,Lash Serum Solution,https://www.beautypedia.com/products/lash-boosting-serum/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,1,$14.99,.05 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/61FF7416-CB98-44AB-88F5-427E0B648308_logo_loreal.jpg?w=247
Skin care,Maybelline New York,Superstay Ink Crayon Lipstick,https://www.beautypedia.com/products/superstay-ink-crayon-lipstick/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$9.49,0.04 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/Maybelline-Superstay-Ink-Crayon-Lipstick.jpg?w=300
Skin care,Maybelline New York,Lasting Fix Make-Up Setting Spray,https://www.beautypedia.com/products/lasting-fix-make-up-setting-spray/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,2,$12.99,3.4 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/Maybelline-Lasting-Fix-Make-Up-Setting-Spray.jpg?w=300
Skin care,Maybelline New York,Dream Urban Cover Full Coverage Protective Makeup SPF 50,https://www.beautypedia.com/products/dream-urban-cover-full-coverage-protective-makeup-spf-50/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$12.99,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/Maybelline-Dream-Urban-Cover-Full-Coverage-Protective-Makeup-SPF-50.jpg?w=300
Skin care,NYX Cosmetics,Bare With Me Tinted Skin Veil,https://www.beautypedia.com/products/bare-with-me-tinted-skin-veil/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$13.00,0.91 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/NYX-Bare-With-Me-Tinted-Skin-Veil.jpeg?w=300
Skin care,Maybelline New York,Brow Ultra Slim Defining Eyebrow Pencil,https://www.beautypedia.com/products/brow-ultra-slim-defining-eyebrow-pencil/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$7.99,.0003 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/Maybelline-Brow-Ultra-Slim-Defining-Eyebrow-Pencil.jpeg?w=300
Skin care,Neutrogena,Hydro Boost Illuminator,https://www.beautypedia.com/products/hydro-boost-illuminator/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$16.99,0.29 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/06/Neutrogena-Hydro-Boost-Illuminator.jpg?w=214
Skin care,Glossier,Glossier Play Vinylic Lip,https://www.beautypedia.com/products/glossier-play-vinylic-lip/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$16.00,0.08 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C0B5A502-9E0D-430C-9F90-ADC38536B1D6_glossierlogo.png?w=300
Skin care,Glossier,Glossier Play Niteshine Highlighter Concentrate,https://www.beautypedia.com/products/glossier-play-niteshine-highlighter-concentrate/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$20.00,0.34 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C0B5A502-9E0D-430C-9F90-ADC38536B1D6_glossierlogo.png?w=300
Skin care,Glossier,Glossier Play Glitter Gelée,https://www.beautypedia.com/products/glossier-play-glitter-gelee/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$14.00,0.1 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C0B5A502-9E0D-430C-9F90-ADC38536B1D6_glossierlogo.png?w=300
Skin care,Glossier,Glossier Play Colorslide Technogel Eye Pencil,https://www.beautypedia.com/products/glossier-play-colorslide-technogel-eye-pencil/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$15.00,0.042 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/C0B5A502-9E0D-430C-9F90-ADC38536B1D6_glossierlogo.png?w=300
Skin care,Kevyn Aucoin,Glass Glow Face Liquid Highlighter,https://www.beautypedia.com/products/glass-glow-face-liquid-highlighter/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$32.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/05/Kevyn-Aucoin-Glass-Glow-Face-Liquid-Highlighter.jpeg?w=300
Skin care,Revolution Skincare,Superfruit Extract Antioxidant-Rich Serum and Primer,https://www.beautypedia.com/products/superfruit-extract-antioxidant-rich-serum-and-primer/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,2,$14.00,1.05 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/05/Revolution-Skincare-Logo.png?w=300
Skin care,Revlon,So Fierce! Mascara,https://www.beautypedia.com/products/so-fierce-mascara/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,2,$8.60,.25 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/04/revlon-so-fierce-mascara.jpg?w=300
Skin care,Maybelline New York,Tattoo Studio 24H Brow Pomade,https://www.beautypedia.com/products/tattoo-studio-24h-brow-pomade/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$9.99,0.106 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/04/Maybelline-Tattoo-Studio-24H-Brow-Pomade.jpg?w=202
Skin care,Wet 'n Wild,Photo Focus Stick Foundation,https://www.beautypedia.com/products/photo-focus-stick-foundation/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,4,$5.99,0.42 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/04/Wet-n-Wild-Photo-Focus-Stick-Foundation-2.jpg?w=300
Skin care,Too Faced,Better Than Sex Eyeliner,https://www.beautypedia.com/products/better-than-sex-eyeliner/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$21.00,0.02 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/40DC60A0-2F9F-42E1-8C92-A6A1922AE2BE_toofaced.jpg?w=300
Skin care,First Aid Beauty,Ultra Repair Hydrating Hyaluronic Primer,https://www.beautypedia.com/products/ultra-repair-hydrating-hyaluronic-primer/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$28.00,1.7 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2018/07/1D4D1BF2-5D05-43E3-B871-2446732AC37C_first-aid-beauty_logo.gif?w=279
Skin care,Milk Makeup,Hydro Grip Primer,https://www.beautypedia.com/products/hydro-grip-primer/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,3,$30.00,1.52 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/04/Milk-Makeup-Hydro-Grip-Primer.jpg?w=300
Skin care,Clinique,Even Better Refresh Hydrating and Repairing Makeup,https://www.beautypedia.com/products/even-better-refresh-hydrating-and-repairing-makeup/?archive_search=%2Fmakeup%2F%3Fsize%3D96%26p%3D34 ,5,$32.00,1.0 fl. oz.,https://www.beautypedia.com/wp-content/uploads/2019/04/Clinique-Even-Better-Refresh-Hydrating-and-Repairing-Makeup.jpg?w=240
